1.613115191459655762e+00,5.551487445831298828e+00
1.762726783752441406e+00,5.647841453552246094e+00
1.842156648635864258e+00,5.593129634857177734e+00
1.671280264854431152e+00,5.291896343231201172e+00
2.084796190261840820e+00,5.198471546173095703e+00
2.172244071960449219e+00,4.790455818176269531e+00
2.505692958831787109e+00,4.341332912445068359e+00
2.777770757675170898e+00,3.840028524398803711e+00
3.006318569183349609e+00,3.403010129928588867e+00
3.230721473693847656e+00,2.964281320571899414e+00
3.420658826828002930e+00,2.533789396286010742e+00
3.540468692779541016e+00,2.114638566970825195e+00
3.656330108642578125e+00,1.663723587989807129e+00
3.733026742935180664e+00,1.197570085525512695e+00
3.787298202514648438e+00,6.928474903106689453e-01
3.788184881210327148e+00,1.269389390945434570e-01
3.735990762710571289e+00,-3.700780570507049561e-01
-5.165894508361816406e+00,-6.250128746032714844e+00
-5.177981853485107422e+00,-6.701828956604003906e+00
-5.143199920654296875e+00,-7.073299407958984375e+00
-5.134500503540039062e+00,-7.404061794281005859e+00
-5.055525779724121094e+00,-7.650418281555175781e+00
-4.933768749237060547e+00,-7.740551471710205078e+00
-4.590676784515380859e+00,-7.672015666961669922e+00
-3.214589595794677734e+00,-7.340276241302490234e+00
3.295234143733978271e-01,-6.557928085327148438e+00
3.431691646575927734e+00,-6.989432811737060547e+00
4.118327617645263672e+00,-6.279781818389892578e+00
4.028660297393798828e+00,-6.468239784240722656e+00
3.677657842636108398e+00,-7.019806861877441406e+00
3.133386373519897461e+00,-6.917312145233154297e+00
1.134084820747375488e+00,-7.087804794311523438e+00
1.585202068090438843e-01,-7.268957614898681641e+00
-2.055233478546142578e+00,-8.153635978698730469e+00
-2.078996896743774414e+00,-8.101899147033691406e+00
-9.952279925346374512e-02,-7.146584033966064453e+00
-1.112480282783508301e+00,-7.211465835571289062e+00
-2.457836866378784180e+00,-7.356436729431152344e+00
-1.269983053207397461e+00,-6.979918956756591797e+00
-2.501349925994873047e+00,-7.128335952758789062e+00
-1.001330137252807617e+00,-6.398159503936767578e+00
4.168575257062911987e-02,-5.856603622436523438e+00
-4.244256496429443359e+00,-3.044012069702148438e+00
2.215946435928344727e+00,-4.397314071655273438e+00
-4.248212814331054688e+00,-2.311377048492431641e+00
1.970134139060974121e+00,-3.663816452026367188e+00
-2.898879766464233398e+00,-1.868669629096984863e+00
-1.106434911489486694e-01,-2.241835117340087891e+00
-7.441119551658630371e-01,-1.486672401428222656e+00
-5.173279047012329102e-01,-1.377695441246032715e+00
5.410392284393310547e-01,-1.550220966339111328e+00
-2.483096837997436523e+00,-5.296788215637207031e-01
1.506360769271850586e+00,-1.685448765754699707e+00
-2.275363683700561523e+00,-7.370219230651855469e-01
1.064274549484252930e+00,-1.640137672424316406e+00
-1.725567817687988281e+00,-8.134309649467468262e-01
-1.849152445793151855e+00,-9.289962053298950195e-01
-1.371325492858886719e+00,-1.169062614440917969e+00
5.659377574920654297e-01,-1.942344665527343750e+00
9.717915058135986328e-01,-2.386940956115722656e+00
-3.841832652688026428e-02,-2.287369966506958008e+00
-2.448814868927001953e+00,-1.927001357078552246e+00
5.961337685585021973e-01,-3.011064291000366211e+00
-1.562346696853637695e+00,-2.470258474349975586e+00
-3.703061938285827637e-01,-2.981460094451904297e+00
-3.282874822616577148e-01,-3.231207370758056641e+00
-1.874281167984008789e+00,-3.096623897552490234e+00
6.546393036842346191e-01,-4.152195453643798828e+00
-3.082151889801025391e+00,-3.253774881362915039e+00
-2.247537612915039062e+00,-3.539592981338500977e+00
6.817585229873657227e-01,-4.783835411071777344e+00
-2.536741018295288086e+00,-3.977327585220336914e+00
2.173111587762832642e-01,-4.548085212707519531e+00
-2.142249107360839844e+00,-3.961878299713134766e+00
-2.118927717208862305e+00,-3.927451133728027344e+00
7.661851048469543457e-01,-4.580128669738769531e+00
-2.888538360595703125e+00,-3.163862705230712891e+00
1.241607904434204102e+00,-4.081087589263916016e+00
-2.713217973709106445e+00,-2.661260366439819336e+00
9.041008353233337402e-01,-3.474658489227294922e+00
-1.825844526290893555e+00,-2.404356241226196289e+00
2.784223258495330811e-01,-6.947984099388122559e-01
-3.183992803096771240e-01,-3.808014094829559326e-01
-1.370265930891036987e-01,-1.771848499774932861e-01
6.651374101638793945e-01,6.025366187095642090e-01
-1.195157647132873535e+00,1.552708148956298828e+00
-4.020588099956512451e-01,1.561377406120300293e+00
-8.573126047849655151e-02,1.597510218620300293e+00
-5.715742707252502441e-01,2.008807182312011719e+00
3.417475521564483643e-01,1.871072888374328613e+00
-3.571028709411621094e-01,2.623200178146362305e+00
5.287907719612121582e-01,1.978206753730773926e+00
-6.726957559585571289e-01,2.432879924774169922e+00
4.595283567905426025e-01,2.331989526748657227e+00
-3.004452586174011230e-01,2.712615489959716797e+00
4.455912411212921143e-01,2.394020557403564453e+00
