-5.041575431823730469e+00,6.648207187652587891e+00
-5.108685016632080078e+00,6.692702770233154297e+00
-5.173200130462646484e+00,6.645238399505615234e+00
-5.339046955108642578e+00,6.579055309295654297e+00
-5.370555400848388672e+00,6.414879322052001953e+00
-5.529368400573730469e+00,6.246242523193359375e+00
-5.385571002960205078e+00,5.974472999572753906e+00
-5.703400611877441406e+00,5.844640731811523438e+00
-5.688942432403564453e+00,5.623637676239013672e+00
-5.712437152862548828e+00,5.413586139678955078e+00
-5.731334686279296875e+00,5.198910713195800781e+00
-5.752608776092529297e+00,4.987259387969970703e+00
-5.729969978332519531e+00,4.753931522369384766e+00
-5.744033336639404297e+00,4.514943122863769531e+00
-5.735613346099853516e+00,4.224214553833007812e+00
-5.745353698730468750e+00,3.918198823928833008e+00
-5.738963127136230469e+00,3.519902706146240234e+00
-5.726996898651123047e+00,3.107662677764892578e+00
-5.710198402404785156e+00,2.785192489624023438e+00
-5.657515048980712891e+00,2.444198369979858398e+00
-5.590247154235839844e+00,2.144641160964965820e+00
-5.515308380126953125e+00,1.909389734268188477e+00
-5.360892772674560547e+00,1.551860213279724121e+00
-5.172733783721923828e+00,1.237004399299621582e+00
1.600116968154907227e+00,1.425707817077636719e+00
1.420274734497070312e+00,-4.033247470855712891e+00
1.765474438667297363e+00,-5.786811828613281250e+00
1.948310256004333496e+00,-6.089447975158691406e+00
1.996011614799499512e+00,-6.186118602752685547e+00
1.983714818954467773e+00,-6.172601699829101562e+00
1.758871912956237793e+00,-5.787962913513183594e+00
1.540019631385803223e+00,-5.136800765991210938e+00
1.445893406867980957e+00,-4.962117195129394531e+00
1.396244406700134277e+00,-5.089745044708251953e+00
1.397678852081298828e+00,-4.970868587493896484e+00
1.379553556442260742e+00,-4.414350986480712891e+00
1.383640766143798828e+00,-4.108591079711914062e+00
1.391615390777587891e+00,-3.775900363922119141e+00
1.376360416412353516e+00,-3.151775836944580078e+00
1.600734710693359375e+00,-3.292897939682006836e+00
1.719918608665466309e+00,-2.768098115921020508e+00
1.843560695648193359e+00,-2.221133708953857422e+00
2.285259008407592773e+00,-2.691918849945068359e+00
2.239305257797241211e+00,-1.704993128776550293e+00
2.853656291961669922e+00,-2.481536626815795898e+00
2.465003967285156250e+00,-1.306145906448364258e+00
2.737580060958862305e+00,-1.296164751052856445e+00
2.900175809860229492e+00,-1.118446111679077148e+00
3.352557182312011719e+00,-1.441100358963012695e+00
3.478272676467895508e+00,-1.245240688323974609e+00
3.454930782318115234e+00,-6.760263442993164062e-01
3.534324884414672852e+00,-3.426712155342102051e-01
3.348747491836547852e+00,2.545855343341827393e-01
3.456821680068969727e+00,-5.759064555168151855e-01
3.218784332275390625e+00,-1.536444947123527527e-02
3.088121175765991211e+00,-5.707751512527465820e-01
2.859089612960815430e+00,-5.161125659942626953e-01
2.666893959045410156e+00,-4.318589270114898682e-01
2.631564378738403320e+00,1.292525418102741241e-02
2.468775749206542969e+00,1.556676775217056274e-01
2.187266588211059570e+00,-8.901863545179367065e-02
1.920030355453491211e+00,-3.922989368438720703e-01
1.862150192260742188e+00,2.439241409301757812e-01
1.522120475769042969e+00,-2.448707967996597290e-01
1.335063815116882324e+00,-6.700754165649414062e-02
1.121642827987670898e+00,5.265453085303306580e-02
8.308519124984741211e-01,-5.096632614731788635e-02
7.424495220184326172e-01,4.321395754814147949e-01
2.805368304252624512e-01,-4.310412108898162842e-01
1.806879490613937378e-01,-2.127687036991119385e-01
2.726342678070068359e-01,6.101266145706176758e-01
-4.209158569574356079e-02,9.391965344548225403e-03
-3.157155122607946396e-03,5.463620424270629883e-01
-2.202295064926147461e-01,2.263976335525512695e-01
-2.466863244771957397e-01,5.960768461227416992e-01
-5.167003870010375977e-01,1.380350470542907715e+00
-4.469477534294128418e-01,1.039582014083862305e+00
-1.106181502342224121e+00,2.168890237808227539e+00
-1.149071335792541504e+00,2.187975406646728516e+00
-2.047359943389892578e+00,3.044981956481933594e+00
-1.866746425628662109e+00,3.031596422195434570e+00
-1.795939922332763672e+00,3.225153446197509766e+00
-1.665446162223815918e+00,3.242120504379272461e+00
-1.964015126228332520e+00,3.585386514663696289e+00
-2.429449319839477539e+00,3.846923589706420898e+00
-2.379251480102539062e+00,3.945701599121093750e+00
-2.875578880310058594e+00,4.041591644287109375e+00
-3.027873754501342773e+00,4.204710483551025391e+00
-2.698447704315185547e+00,4.381850719451904297e+00
-2.520326137542724609e+00,4.607249736785888672e+00
-2.479419708251953125e+00,4.647031307220458984e+00
-3.183637619018554688e+00,4.663793087005615234e+00
-3.181123495101928711e+00,4.698504447937011719e+00
-3.203523159027099609e+00,4.943819522857666016e+00
-2.884234189987182617e+00,5.025839328765869141e+00
-3.124538660049438477e+00,5.103626251220703125e+00
