7.604978084564208984e+00,1.822641372680664062e+01
7.601532459259033203e+00,1.826937103271484375e+01
7.531306743621826172e+00,1.835462379455566406e+01
7.420024871826171875e+00,1.853394699096679688e+01
7.283677577972412109e+00,1.860122871398925781e+01
7.144707202911376953e+00,1.817388343811035156e+01
6.965933799743652344e+00,1.821307563781738281e+01
6.762138843536376953e+00,1.853233146667480469e+01
6.545345306396484375e+00,1.863431549072265625e+01
6.404848575592041016e+00,1.823249435424804688e+01
6.174724102020263672e+00,1.852968025207519531e+01
5.983536243438720703e+00,1.854589653015136719e+01
5.874146461486816406e+00,1.836298370361328125e+01
5.755284786224365234e+00,1.826513862609863281e+01
5.699142932891845703e+00,1.803678131103515625e+01
5.484037399291992188e+00,1.796377754211425781e+01
5.145793914794921875e+00,1.781208992004394531e+01
4.798512458801269531e+00,1.762493896484375000e+01
4.504854202270507812e+00,1.746462440490722656e+01
4.239129066467285156e+00,1.720920562744140625e+01
3.869969129562377930e+00,1.684024429321289062e+01
3.344017028808593750e+00,1.628642272949218750e+01
2.493105888366699219e+00,1.519295597076416016e+01
2.057023763656616211e+00,1.475072669982910156e+01
-8.962444067001342773e-01,9.789360046386718750e+00
-2.274110555648803711e+00,8.545644760131835938e+00
-4.176833629608154297e+00,7.695198059082031250e+00
-4.222054958343505859e+00,7.379019737243652344e+00
-4.234431266784667969e+00,7.153998374938964844e+00
-4.234127044677734375e+00,7.221432209014892578e+00
-4.229625701904296875e+00,7.434392452239990234e+00
-4.184863567352294922e+00,8.389734268188476562e+00
-4.087089061737060547e+00,8.386848449707031250e+00
-4.042804241180419922e+00,8.277013778686523438e+00
-3.946532964706420898e+00,8.402731895446777344e+00
-3.640527725219726562e+00,8.894606590270996094e+00
-3.512799024581909180e+00,9.117464065551757812e+00
-3.184728384017944336e+00,9.534389495849609375e+00
-2.968029975891113281e+00,9.765855789184570312e+00
-2.841694355010986328e+00,9.805188179016113281e+00
-2.591298580169677734e+00,9.930293083190917969e+00
-2.102587699890136719e+00,1.008374404907226562e+01
-2.336268663406372070e+00,9.754279136657714844e+00
-8.475180864334106445e-01,9.583868980407714844e+00
-1.990909099578857422e+00,9.125173568725585938e+00
-4.419876635074615479e-01,9.029048919677734375e+00
-3.640254437923431396e-01,8.928647994995117188e+00
-2.215791940689086914e-01,8.920532226562500000e+00
3.178282976150512695e-01,8.547016143798828125e+00
5.491893291473388672e-01,8.504908561706542969e+00
1.050946593284606934e+00,8.910597801208496094e+00
1.497131705284118652e+00,9.119187355041503906e+00
2.028341293334960938e+00,9.667829513549804688e+00
1.319399118423461914e+00,9.312454223632812500e+00
1.219104886054992676e+00,9.545821189880371094e+00
8.154352903366088867e-01,9.627637863159179688e+00
7.925896048545837402e-01,9.626070976257324219e+00
9.405509233474731445e-01,9.586685180664062500e+00
1.944087982177734375e+00,1.011554431915283203e+01
1.576424717903137207e+00,9.836114883422851562e+00
1.691523671150207520e+00,1.017779064178466797e+01
1.193263530731201172e+00,9.975713729858398438e+00
1.729280233383178711e+00,1.045923423767089844e+01
1.194107770919799805e+00,1.026008701324462891e+01
9.354144930839538574e-01,1.034910392761230469e+01
1.054784536361694336e+00,1.066131305694580078e+01
7.165797352790832520e-01,1.069254970550537109e+01
4.981352686882019043e-01,1.072990894317626953e+01
-2.125775963068008423e-01,1.069004058837890625e+01
-2.651069164276123047e-01,1.083387565612792969e+01
5.575336813926696777e-01,1.122145462036132812e+01
2.256498299539089203e-02,1.115039920806884766e+01
4.313498735427856445e-01,1.138124084472656250e+01
3.724102303385734558e-02,1.133746242523193359e+01
7.312046885490417480e-01,1.161539936065673828e+01
1.373826146125793457e+00,1.194687461853027344e+01
1.169313430786132812e+00,1.191929817199707031e+01
2.671904563903808594e+00,1.297694396972656250e+01
3.122193336486816406e+00,1.326255702972412109e+01
4.163304328918457031e+00,1.477721405029296875e+01
4.316679477691650391e+00,1.450146961212158203e+01
4.473328113555908203e+00,1.451678085327148438e+01
4.561747550964355469e+00,1.447823524475097656e+01
4.761712551116943359e+00,1.476546669006347656e+01
4.899703979492187500e+00,1.519291687011718750e+01
4.984365463256835938e+00,1.515505027770996094e+01
4.971747875213623047e+00,1.572591495513916016e+01
5.072013378143310547e+00,1.585871410369873047e+01
5.213606834411621094e+00,1.576971721649169922e+01
5.439749240875244141e+00,1.546137332916259766e+01
5.574584960937500000e+00,1.568176364898681641e+01
5.619384288787841797e+00,1.602096748352050781e+01
5.583415508270263672e+00,1.620042991638183594e+01
5.729187011718750000e+00,1.636457824707031250e+01
5.839544296264648438e+00,1.625717735290527344e+01
5.943866729736328125e+00,1.641567039489746094e+01
