8.722314834594726562e-01,-4.877537786960601807e-01,2.992975339293479919e-02,-1.306302612647414207e-03,-1.234795618802309036e-02,1.607709378004074097e-02
8.958140015602111816e-01,-4.441231191158294678e-01,4.569585435092449188e-03,7.439465727657079697e-03,-1.367846410721540451e-02,-2.935027470812201500e-03
8.943156599998474121e-01,-4.465176165103912354e-01,2.190255373716354370e-02,1.646061614155769348e-02,-1.267377519980072975e-03,-8.320086635649204254e-03
8.847005367279052734e-01,-4.654608666896820068e-01,8.589449338614940643e-03,-1.033203396946191788e-02,-5.511092022061347961e-03,-2.098205313086509705e-02
8.936703801155090332e-01,-4.484190642833709717e-01,8.799088187515735626e-03,9.864425286650657654e-03,-9.906005114316940308e-03,-8.539819973520934582e-04
8.942041993141174316e-01,-4.465827345848083496e-01,2.417624369263648987e-02,-7.386897224932909012e-03,-1.797711476683616638e-02,-6.891873781569302082e-04
8.747189044952392578e-01,-4.829623699188232422e-01,-2.051563002169132233e-02,-6.555784028023481369e-03,-2.549120225012302399e-02,2.237117663025856018e-02
8.905184864997863770e-01,-4.546959698200225830e-01,1.045113429427146912e-02,3.890465246513485909e-03,-9.567843750119209290e-03,-3.540090983733534813e-03
9.109098315238952637e-01,-4.122096300125122070e-01,9.067266248166561127e-03,2.880911109969019890e-03,-1.510924194008111954e-02,-2.774219261482357979e-03
8.782892823219299316e-01,-4.749376773834228516e-01,-8.026148425415158272e-04,4.670136794447898865e-02,-7.107848301529884338e-03,-2.846057154238224030e-02
8.929670453071594238e-01,-4.496231377124786377e-01,1.114334166049957275e-02,5.794128868728876114e-03,-1.683125272393226624e-02,-2.802971517667174339e-03
9.110646843910217285e-01,-4.120907783508300781e-01,4.660290200263261795e-03,7.051669992506504059e-03,-8.420209400355815887e-03,2.449723797326441854e-05
8.331040740013122559e-01,-5.513807535171508789e-01,3.036068193614482880e-02,-5.466927774250507355e-03,5.394582403823733330e-04,3.106385283172130585e-02
8.957628607749938965e-01,-4.442600309848785400e-01,1.071719825267791748e-02,7.196303922683000565e-03,-8.669102564454078674e-03,3.254842886235564947e-04
9.095835685729980469e-01,-4.148768484592437744e-01,1.247429940849542618e-02,1.070186402648687363e-02,-1.455156039446592331e-02,-7.280519697815179825e-03
8.676559925079345703e-01,-4.909809827804565430e-01,4.092425853013992310e-02,6.786462385207414627e-03,-3.771826252341270447e-02,-5.447259545326232910e-02
8.958821892738342285e-01,-4.439213573932647705e-01,1.107777561992406845e-02,3.892024280503392220e-03,-1.246049720793962479e-02,-5.982376635074615479e-03
9.080357551574707031e-01,-4.186109304428100586e-01,1.223679911345243454e-02,3.550912719219923019e-03,-7.545383181422948837e-03,4.081387072801589966e-03
9.055591225624084473e-01,-4.160245954990386963e-01,5.929823592305183411e-02,1.283959764987230301e-02,-3.729441389441490173e-02,4.259310662746429443e-02
8.986944556236267090e-01,-4.381571710109710693e-01,1.056224759668111801e-02,6.131324451416730881e-03,-1.471238769590854645e-02,9.734175982885062695e-04
9.076265692710876465e-01,-4.195483326911926270e-01,4.531225189566612244e-03,1.310175750404596329e-03,-9.917570278048515320e-03,-8.518761023879051208e-03
9.338900446891784668e-01,-3.536675572395324707e-01,3.337262570858001709e-02,-9.005834348499774933e-03,2.287825569510459900e-02,-3.240923583507537842e-02
9.006710052490234375e-01,-4.342422485351562500e-01,9.892953559756278992e-03,6.818721070885658264e-03,-7.976043038070201874e-03,-4.169936291873455048e-03
9.051775336265563965e-01,-4.246609807014465332e-01,2.663207240402698517e-03,7.752932608127593994e-03,-1.549778692424297333e-02,3.055692650377750397e-03
9.312040209770202637e-01,-3.611497879028320312e-01,1.373634021729230881e-02,-1.324437092989683151e-02,-4.497499018907546997e-02,6.562878377735614777e-03
8.977623581886291504e-01,-4.402524232864379883e-01,6.964331492781639099e-03,1.751059899106621742e-03,-1.218867022544145584e-02,-6.647335831075906754e-04
9.018473029136657715e-01,-4.318267405033111572e-01,5.463507026433944702e-03,1.114357169717550278e-02,-4.052307922393083572e-03,-5.159260705113410950e-03
9.434456229209899902e-01,-3.303549885749816895e-01,9.482496418058872223e-03,2.588752470910549164e-02,-1.921545830555260181e-03,-3.486062865704298019e-03
8.984864354133605957e-01,-4.387297928333282471e-01,4.331523086875677109e-03,8.024856448173522949e-03,-1.194508373737335205e-02,-3.524892264977097511e-03
8.938524127006530762e-01,-4.480860233306884766e-01,8.175835944712162018e-03,2.245481591671705246e-03,-1.317368075251579285e-02,-1.147274626418948174e-03
9.254081845283508301e-01,-3.785564601421356201e-01,1.657701842486858368e-02,-7.330535299843177199e-05,-5.515277851372957230e-03,-3.081683069467544556e-03
8.961544632911682129e-01,-4.433668553829193115e-01,1.007474679499864578e-02,9.720255620777606964e-03,-1.162434183061122894e-02,-1.398110412992537022e-03
8.963051438331604004e-01,-4.430969357490539551e-01,7.293965667486190796e-03,8.642461150884628296e-03,-1.278138905763626099e-02,-3.303754609078168869e-03
9.263386726379394531e-01,-3.758751749992370605e-01,1.303189247846603394e-02,4.721769131720066071e-03,-1.963382959365844727e-02,-6.071792449802160263e-03
8.962413668632507324e-01,-4.431658089160919189e-01,1.397561840713024139e-02,5.892956629395484924e-03,-1.064317394047975540e-02,-3.494134638458490372e-03
8.928827643394470215e-01,-4.501123428344726562e-01,7.873187772929668427e-03,5.609015934169292450e-03,-8.106640540063381195e-03,3.775229561142623425e-04
9.285481572151184082e-01,-3.702223598957061768e-01,1.918152160942554474e-02,1.353805977851152420e-02,-1.348518487066030502e-02,-8.019121014513075352e-04
8.999418020248413086e-01,-4.355131685733795166e-01,1.398751791566610336e-02,3.989372402429580688e-03,-1.468816772103309631e-02,-2.400122350081801414e-03
8.918237686157226562e-01,-4.520205855369567871e-01,8.497233502566814423e-03,5.477575585246086121e-03,-1.362253911793231964e-02,-6.319097708910703659e-03
9.255704283714294434e-01,-3.781143128871917725e-01,1.736235804855823517e-02,1.973210368305444717e-03,-5.833556409925222397e-03,-3.101914888247847557e-03
9.043229818344116211e-01,-4.265532493591308594e-01,1.052798517048358917e-02,5.021672695875167847e-03,-1.070694532245397568e-02,-1.240387209691107273e-03
8.923828005790710449e-01,-4.509087204933166504e-01,1.005963236093521118e-02,7.547839544713497162e-03,-1.307323668152093887e-02,2.275728620588779449e-03
9.310243725776672363e-01,-3.618662953376770020e-01,3.153690695762634277e-02,1.536018587648868561e-02,-2.951596491038799286e-02,-1.202728226780891418e-02
9.064714312553405762e-01,-4.218032062053680420e-01,1.168424263596534729e-02,6.918132770806550980e-03,-1.361565012484788895e-02,-4.672048147767782211e-03
8.926485180854797363e-01,-4.505007266998291016e-01,1.009652670472860336e-02,5.651168990880250931e-03,-7.756656501442193985e-03,-5.800656042993068695e-03
9.345840811729431152e-01,-3.545117974281311035e-01,2.784230932593345642e-02,3.657450666651129723e-03,-3.199110738933086395e-03,8.672202005982398987e-03
9.080450534820556641e-01,-4.184826910495758057e-01,1.258907280862331390e-02,6.336575839668512344e-03,-1.130465418100357056e-02,-3.196081161149777472e-05
8.920339941978454590e-01,-4.515399634838104248e-01,1.005438156425952911e-02,3.400182817131280899e-03,-1.655842922627925873e-02,-4.032566503155976534e-04
